"","...1","Tweet.Id","Datetime","Text","Username","Demand(Y/N)","Process_Code","Coder"
"103",2764,1269717011266822144,"2020-06-07 19:45:00","The time is not for reformist measures to legitimize policing. Many of these kinds of reforms had already been adopted by police - &amp; Black people are still getting killed. It's time to abolish policing &amp; the rest of the prison industrial complex.

#8toabolition #DefundThePolice https://t.co/GKAVA1pizV","C_Resistance",".","DEMANDING ABOLISHING POLICE; DEMANDING ABOLISHING PRISON COMPLEX","AMC"
"104",2765,1269721939150397440,"2020-06-07 20:04:35","Wonderful, @NFL! Now it's time to Pay-In for the harms you have caused. #MaketheNFLPayReparations #Reparations #BlackLivesMattters https://t.co/Giwbo6NDya","ReparationsFund",".","DEMANDING REPARATIONS FROM A CORPORATION","AMC"
"105",2766,1269761434088398848,"2020-06-07 22:41:31","""The response to this moment will be inadequate if it’s just police reforms. There has to be a greater effort to tackle the wider disparities.""

Commentary: How to do reparations right https://t.co/5JpGn3qiJq","ReparationsFund",".","DENYING THE POSSIBILITY OF POLICE REFORM","AMC"
"106",2767,1269764744853852160,"2020-06-07 22:54:40","Bravo to Senate candidates @RoyceWestTX and @mjhegar for discussing #reparations. In the face of widespread protest of racial injustice, we need elected officials with bold vision for how to heal centuries of harm. 
https://t.co/hipxuy9RAH","ReparationsFund",".","DEMANDING REPARATIONS; THANKING SUPPORTIVE POLITICIANS","AMC"
"107",2768,1269766502070185984,"2020-06-07 23:01:39","Thank you @Trevornoah for using your platform to break down the reasons for #reparations in the face of other injustices. This country owes many debts, and reparations for the consequences of slavery are critical priority.  https://t.co/Um5SkmL5MT","ReparationsFund",".","DEMANDING REPARATIONS; THANKING  A SUPPORTIVE CELEBRITY","AMC"
"108",2769,1269811320624480256,"2020-06-08 1:59:45","Shoutout to @mikeahugley for this AWESOME branding! https://t.co/WFdyivg9yc","OrganizingBlack",".",NA,"AMC"
"109",2770,1269812877373865984,"2020-06-08 2:05:56","We ready! We coming! #DefundBPD #DefundThePolice https://t.co/se1PbxM85H","OrganizingBlack",".",NA,"AMC"
"110",2771,1269833119164743680,"2020-06-08 3:26:22","I thought I was dreaming https://t.co/Rkn31Zk08x","OrganizingBlack",".",NA,"AMC"
"111",2772,1269928117054910464,"2020-06-08 9:43:51","We have nothing to lose but our chains. https://t.co/RNKIDHfnJt","OrganizingBlack",".","CALLING TO ACTION","AMC"
"112",2773,1269929579436703744,"2020-06-08 9:49:40","🗣Baltimore y’all here that #DefundBPD https://t.co/vUWVabRs1a","OrganizingBlack",".",NA,"AMC"
"113",2774,1269931707152642048,"2020-06-08 9:58:07","We gotta stop tweeting when we first wake up the typos 😅","OrganizingBlack",".",NA,"AMC"
"114",2775,1269939225702604800,"2020-06-08 10:28:00","What a beautiful day to #DefundBPD &amp; #DefendBlackLife https://t.co/sgzIutyBol","OrganizingBlack",".","DEMANDING DEFUNDING POLICE","AMC"
"115",2776,1269943817425367040,"2020-06-08 10:46:15","@driveakompressr We ready......We coming","OrganizingBlack",".",NA,"AMC"
"116",2777,1269955230973734912,"2020-06-08 11:31:36","The Work After Our Rage - 'Let’s move to investigating &amp; dismantling the set of state &amp; cultural arrangements that produce black death.' 

Our ASSIGNMENTS from @ds4si  

Read &amp; let's get to work: 
https://t.co/hGtAS3Gn95","ProjectSouth",".","EDUCATING ON BLACK MORTALITY","AMC"
"117",2778,1269956532139106304,"2020-06-08 11:36:46","What happens after George Floyd? California looks to reparations
https://t.co/GI7icb4EFe","ReparationsComm",".","EDUCATING ON REPARATIONS","AMC"
"118",2779,1269991882077212672,"2020-06-08 13:57:14","If you need reasons about why we want to #DefundBPD and eventually Abolish it look no further then right here. https://t.co/P7NBChSYOt","OrganizingBlack",".","PROVIDING EVIDENCE FOR ABOLISHING POLICE","AMC"
"119",2780,1269999604893974528,"2020-06-08 14:27:55","We are in awe and grateful to the folks out in the streets with us and those doing education and organizing in their communities. We need you to keep being in it. We have work to do today and many days, good people. Let’s create that beloved community together! #BlackLivesMatter https://t.co/ZaPtREj8XS","SisterSong_WOC",".","HONORING ORGANIZERS AND EDUCATORS IN THE COMMUNITY","AMC"
"120",2781,1270004660284391424,"2020-06-08 14:48:01","Vantage Point: COVID-19, Police Murders and the State of Black America
https://t.co/q6eMOecfWr","ReparationsComm",".","EDUCATING ON POLICE VIOLENCE DURING COVID","AMC"
"121",2782,1270011244125335552,"2020-06-08 15:14:10","✴️✴️ Este miércoles en VIVO en Facebook! Acompáñenos en esta conversación internacional con Jacinta Gonzalez de Mijente. Transmisión en https://t.co/Ij1MvFQMKq https://t.co/DKIHxCtYlB","ConMijente",".",NA,"AMC"
"122",2783,1270012808894328832,"2020-06-08 15:20:23","@StarrySeaWitch Bmore_radical on ig","OrganizingBlack",".",NA,"AMC"
"123",2784,1270019034277228544,"2020-06-08 15:45:08","A great piece about a movement that is indeed gaining momentum. Thank you @latimes @AttorneyDamario #Reparations &amp; #ReparationsNOW! #BlackLivesMatter 

https://t.co/0muQ3phMoC","ReparationsFund",".",NA,"AMC"
"124",2785,1270023392809357312,"2020-06-08 16:02:27","The LA Police Department was set to have an annual budget of $1.86 billion, including increases for new police bonuses. 

Once activists rallied outside of his home last week, @MayorOfLA moved to #DefundthePolice by $100-$150 million. #PeoplesBudgetLA https://t.co/SCPQSbUg8a","Justice_Collab",".","SHARING A POLICE DEFUNIDNG SUCCESS STORY","AMC"
"125",2786,1270025814634102784,"2020-06-08 16:12:04","Are you a grant writing whiz kid with a passion for creating truly just and equitable communities? Do you know someone who is? We are looking for a Senior Grant Writer! Please share, and apply by June 19th! More info here: https://t.co/jjiR14X94U https://t.co/4sZqlvo1CW","justcitydetroit",".","POSTING A JOB OFFER","AMC"
"126",2787,1270030046774910976,"2020-06-08 16:28:53","Listen to little sis...and then commit to take action.  #RJ4BlackLives https://t.co/Sr6y3MhGye","SisterSong_WOC",".",NA,"AMC"
"127",2788,1270043205145374720,"2020-06-08 17:21:11","Hey y’all our website https://t.co/j3EGmSf2Wd is live.","OrganizingBlack",".","POSTING A WEBSITE","AMC"
"128",2789,1270047414083297280,"2020-06-08 17:37:54","@SaaunB Listen fam it’s bad","OrganizingBlack",".",NA,"AMC"
"129",2790,1270047677888163840,"2020-06-08 17:38:57","“Big companies need to stop working with police &amp; Immigration Customs Enforcement (ICE). Each of these contracts serves to support these agencies to terrorize Black and Brown people, and they need to cancel these contracts effective immediately,” said Jacinta Gonzalez, Mijente https://t.co/GyeJ1l75cX","ConMijente",".","CRITICIZING COMPANIES THAT WORK WITH LAW ENFORCEMENT","AMC"
"130",2791,1270048374629244928,"2020-06-08 17:41:43","@SaaunB @Cal4Justice 😂😂😂","OrganizingBlack",".",NA,"AMC"
"131",2792,1270048505915011072,"2020-06-08 17:42:14","All of this. https://t.co/T2JkqegEbv","ConMijente",".",NA,"AMC"
"132",2793,1270053402844647424,"2020-06-08 18:01:42","LIVE NOW: Pittsburgh Mayor @BillPeduto joins 'The Briefing' to discuss how his administration is addressing excessive force and police violence. #ForwardTogether 

Stream at 2 ET/11 PT via @theappeal, hosted by @GalvinAlmanza. https://t.co/nUvTKDBfmq","Justice_Collab",".","POSTING PRESS BRIEFING WITH A MAYOR","AMC"
"133",2794,1270053786728517632,"2020-06-08 18:03:13","""@AliciaMenendez talks to @rosaclemente and @marisa_franco, co-founder of Mijente, about anti-blackness in Latino cultures, the colonization of identity, and what we must each do right now to make lasting change possible"" on the podcast @latinatolatina 
https://t.co/7XHTparA5q","ConMijente",".","ASKING FOR PARTICIPATION; EDUCATING ON HOW TO MAKE CHANGE","AMC"
"134",2795,1270055486147026944,"2020-06-08 18:09:59","Amazon takes 100s of millions from police, prisons and ICE. Their cloud business AWS brought in $35 billion last year.

When we talk about defunding the police &amp; abolishing ICE, tech and data is a HUGE part.

We need to rip apart these contracts &amp; invest in communities instead. https://t.co/vVAyvSyqEq","ConMijente",".","CRITICIZING COMPANIES THAT WORK WITH LAW ENFORCEMENT","AMC"
"135",2796,1270058500207423488,"2020-06-08 18:21:57","Many people in Minneapolis have never felt safe calling the police. 

We all deserve better first responders. Community-led safety includes mediators, social workers, and medical professionals. #ThePathForward #DefundThePolice https://t.co/vNxPU9LZ8v","Justice_Collab",".","PROPOSING LAW ENFORCEMENT ALTERNATIVES; CRITICIZING MINNEAPOLIS POLICE","AMC"
"136",2797,1270061066903486464,"2020-06-08 18:32:09","We will #SAYHERNAME and not only demand justice, but work to dismantle every damn system that harms and dehumanizes Black women and girls. https://t.co/NF4qTIhmOy","SisterSong_WOC",".","HONORING BLACK WOMEN; PROMISING TO PROTECT BLACK WOMEN","AMC"
"137",2798,1270062798098386944,"2020-06-08 18:39:02","Thank you @ishotbaltimore for this amazing coverage. And thank you @baltbeat!
https://t.co/1xi1ojGvMu","JusticeSupport1",".","THANKING MEDIA SOURCE FOR GOOD COVERAGE","AMC"
"138",2799,1270067512642805760,"2020-06-08 18:57:46","In the last TWO WEEKS alone, police have MURDERED 

George Floyd, David McAtee, Jorge Gomez, Sean Monterrosa, Erik Salgado

&amp; more who haven't received the same coverage, on top of countless others who have been brutalized by police in our own communities.

#DefundThePolice ¡YA!","ConMijente",".","DISCUSSING RECENT POLICE MURDERS; ANTAGONIZING THE POLICE","AMC"
"139",2800,1270069673229459456,"2020-06-08 19:06:21","Divest (Defund) from BPD.
We demand an immediate divestment from the Baltimore Police Department. BPD has continued to fail while their budget continues to grow. We say no more!
#defundbpd #defundthepolice https://t.co/IEEgQoSXcu","OrganizingBlack",".","DEMANDING DEFUNDING POLICE","AMC"
"140",2801,1270069899151446016,"2020-06-08 19:07:15","If you are looking for some reasons for divestment, here are a few: 1. Police do not keep us safe 2. Policing was established to maintain white supremacy 3. Policing diverts $ from education, health, recs and parks and other programs that would improve communities #defundbpd","OrganizingBlack",".","JUSTIFYING DEFUNDING POLICE","AMC"
"141",2802,1270070155855437824,"2020-06-08 19:08:16","If you agree money should be divested from BPD and invest into programs like health &amp; education, send an email or call: @baltimorebudget
@CouncilmanETC
@leonfpinkett
@CCMiddleton6
@VoteMcCray 
@CouncilmanYitzy 
@Sneed4Baltimore 
@billforbmore #DefundThePolice #defundbpd","OrganizingBlack",".","ASKING PEOPLE TO CONTACT THEIR OFFICIALS","AMC"
"142",2803,1270070336512499712,"2020-06-08 19:08:59","@DomoWarren It’s that imagination we want to fund while supporting those that already have ideas we know they already exist in Baltimore.","OrganizingBlack",".",NA,"AMC"
"143",2804,1270074983134294016,"2020-06-08 19:27:27","Later today on 'The Briefing': How the #Minneapolis city council plans to disband the police.

4PM ET / 3PM CT
LIVE: @theappeal 
Hosted by @jduffyrice https://t.co/83n2lOluNv https://t.co/qA75nh30I7","Justice_Collab",".","ASKING FOR PARTICIPATION; EDUCATING ON DISBANDING THE POLICE","AMC"
"144",2805,1270077870740770816,"2020-06-08 19:38:55","@notrivia Damn","OrganizingBlack",".",NA,"AMC"
"145",2806,1270079831401811968,"2020-06-08 19:46:43","Keep it going https://t.co/RQW6BpZIJT","OrganizingBlack",".",NA,"AMC"
"146",2807,1270083739998093312,"2020-06-08 20:02:15","CLLCTIVLY has awarded over 40 microgrants ranging from $500 to $1K to black-led businesses &amp; organizations across the city.  https://t.co/TMhju6G6N1 
@BaltSunBrk @jadapsmith @carmeloanthony @rwinbush @AfricanaCarr @proctorconf @therealbakari @Colorlines @blackvoices","CLLCTIVLY",".","ANNOUNCING GRANTS TO BLACK-LED BUSINESSES","AMC"
"147",2808,1270095582036496384,"2020-06-08 20:49:18","""Does Jeff Bezos actually want racists &amp; racist institutions to spend their money elsewhere, or just ones that call him a piece of shit personally?""

#NoTechForICE
#NoDataForICE

https://t.co/keR8z0JBit v @BryanDisagrees","ConMijente",".","CRITICIZING JEFF BEZOS","AMC"
"148",2809,1270099983090372608,"2020-06-08 21:06:47","Ways to get involved in #Atlanta: 
@BLMAtlanta https://t.co/xOtypCLBlK","Justice_Collab",".","EDUCATING ON WAYS TO GET INVOLVED IN THE MOVEMENT","AMC"
"149",2810,1270103655765729280,"2020-06-08 21:21:23","@jbrownedianis Thanks fam ✊🏾","OrganizingBlack",".",NA,"AMC"
"150",2811,1270104019390705664,"2020-06-08 21:22:50",".@thomsonreuters, we see you. 

We see the millions of dollars you take from police in Minnesota &amp; elsewhere to do surveillance on Black and Brown people. We see the work you do with ICE to rip apart families.

We're sick and tired of these bullshit statements. https://t.co/L8RCPi20bE","ConMijente",".","CRITICIZING COMPANIES THAT WORK WITH LAW ENFORCEMENT","AMC"
"151",2812,1270116137552891904,"2020-06-08 22:10:59","City council members all over the country are considering policies to #DefundPolice and prevent further militarization.

The latest example out of Philly, thanks to leadership by @Darrell_Clarke, @CouncilmemberKJ,  @HelenGymAtLarge, @CouncilmemberJG, @MariaQSanchez, &amp; many more: https://t.co/NIeFAsgLkv","Justice_Collab",".","SHARING AN EXAMPLE OF DEFUNDING THE POLICE","AMC"
"152",2813,1270118421024452608,"2020-06-08 22:20:03","Critics of defunding ask, who will protect women against domestic abuse and sexual violence if not the police? 

Beneath this question lies a faulty assumption―that police, as they are currently constituted, are equipped to protect women from abuse. https://t.co/dbSZ6po3MO","Justice_Collab",".","DISCUSSING LACK OF POLICE RESPONSE TO SEXUAL ABUSE","AMC"
"153",2814,1270127731838197760,"2020-06-08 22:57:03","@Teressa_Raiford @splcenter @NLGnews @ACLU Same in St. Louis since 2014","handsupunited_",".",NA,"AMC"
"154",2815,1270128059660808192,"2020-06-08 22:58:21","@T_DUBB_O @LydaKrewson That’s definitely reality it’s been happening in cities around the country who aren’t lodged in the 1940s.","handsupunited_",".",NA,"AMC"
"155",2816,1270146053237547008,"2020-06-09 0:09:51","@50ShadesofKellz @LisaMcCray LMFAOOOOOOOOOOOOOOOO😭😭😭😭😭😭","OrganizingBlack",".",NA,"AMC"
"156",2817,1270146146267267072,"2020-06-09 0:10:14","👇🏾👇🏾👇🏾👇🏾 https://t.co/W4edDsq1cv","OrganizingBlack",".",NA,"AMC"
"157",2818,1270177779309522944,"2020-06-09 2:15:56","To witness the pain of your lived experiences-horrific realities of systemic racism, injustice &amp; police brutality-blow up like the latest media trend, only to die down again &amp; be forgotten, is traumatic. This time has to be different. https://t.co/m9iFMru1dr","SisterSong_WOC",".","DISCUSSING THE PAIN OF UNCHANGED POLICE BRUTALITY","AMC"
"158",2819,1270186552472285184,"2020-06-09 2:50:47","Preach! 🙌🏾 https://t.co/UOyQyyQ1zP","SisterSong_WOC",".",NA,"AMC"
"159",2820,1270318621592621056,"2020-06-09 11:35:35","SHOW SUPPORT WEDNESDAY! 

The city voted to close the Atlanta City Detention Center last year, yet still has $18 million budgeted for it in 2021. It’s time for the city to demolish it for good &amp; follow through on the promise to repurpose it into a Center for Wellness &amp; Freedom. https://t.co/piZTKX0FJu","ProjectSouth",".","DEMANDING DEFUNDING A DETENTION CENTER","AMC"
"160",2821,1270347588517199872,"2020-06-09 13:30:41","Orona Prieto is 1 of 4 undocumented people who were turned over to ICE after they were arrested Saturday. Because of the new arrests, they risk losing their DACA status and could be deported. #Phoenix #AbolishICE

https://t.co/sw6r3SKTCA","ConMijente",".","SHARING A TRAGIC ICE DETAINMENT STORY","AMC"
"161",2822,1270347876980477952,"2020-06-09 13:31:50","Here is what we, @OrganizingBlack, envision! 

Values read by our ED! https://t.co/yo1vUgWUgJ","OrganizingBlack",".","SHARING A VISION OF THE FUTURE","AMC"
"162",2823,1270348450849267712,"2020-06-09 13:34:07","The Anoka County Sheriff’s Lt. Andy Knotz said deputies were following directions from the state-led Multiagency Command Center. #DefundPolice https://t.co/BBpOJU6GEh","Justice_Collab",".","REPORTING ON POLICE JUSTIFICATION FOR VIOLENCE","AMC"
